minutes,mp,nineties,gls,ast,ga,gls_p90_raw,ast_p90_raw,ga_p90_raw,player,team,pos,age,nation,league,season,sh,sot,int,tklw,crs,fls,fld,source
2910.0,38,32.33,4,5,9,,,,Pablo Ramírez 94,Córdoba,MF,24,ESP,Segunda,2223,37,15,44,38,54,43,29,demo
896.0,13,9.96,1,6,7,,,,Takefusa González 2,Tenerife,MF,26,BRA,Segunda,2425,13,3,10,9,20,18,11,demo
764.0,11,8.49,3,1,4,,,,Bryan Moreno 3,Mirandés,FW,24,POR,Segunda,2223,27,12,6,5,7,5,8,demo
3293.0,38,36.59,0,0,0,,,,Pedri Pérez 8,Málaga,GK,20,BRA,Segunda,2425,0,0,7,3,0,47,29,demo
1409.0,20,15.66,1,1,2,,,,Ante Díaz 12,Racing,DF,27,URU,Segunda,2223,10,6,32,23,11,12,17,demo
432.0,6,4.8,1,1,2,,,,Gavi Ruiz 17,Racing Ferrol,"DF,MF",27,NGA,Segunda,2425,4,0,6,5,8,3,6,demo
2470.0,35,27.44,3,10,13,,,,Iván Ortega 18,Tenerife,MF,21,NGA,Segunda,2223,28,10,45,33,54,25,39,demo
3127.0,38,34.74,1,9,10,,,,Rodri Iglesias 23,Almería,MF,29,BRA,Segunda,2425,35,12,51,36,66,40,42,demo
1267.0,18,14.08,2,0,2,,,,Iván Castro 27,Racing,MF,31,MAR,Segunda,2223,19,6,14,18,27,16,14,demo
3170.0,38,35.22,0,0,0,,,,Pablo Moreno 32,Málaga,GK,18,NGA,Segunda,2425,0,0,5,0,0,36,31,demo
2060.0,29,22.89,1,0,1,,,,Unai Núñez 33,Zaragoza,DF,33,ESP,Segunda,2223,16,3,33,43,22,20,20,demo
745.0,11,8.28,0,0,0,,,,Carlos García 38,Racing Ferrol,MF,30,MAR,Segunda,2425,14,6,11,9,15,9,11,demo
1853.0,26,20.59,2,1,3,,,,Fermín Navarro 42,Almería,DF,29,ARG,Segunda,2223,11,4,41,29,17,19,18,demo
868.0,12,9.64,5,2,7,,,,Rodri Castro 47,Tenerife,"FW,MF",20,MAR,Segunda,2425,20,7,2,9,14,8,12,demo
1342.0,19,14.91,0,0,0,,,,Oihan Torres 48,Levante,GK,34,MAR,Segunda,2223,0,0,6,0,0,11,12,demo
2925.0,38,32.5,6,5,11,,,,Sergio Moreno 53,Oviedo,MF,35,URU,Segunda,2425,47,12,40,36,65,47,34,demo
348.0,5,3.87,0,0,0,,,,Iker Sánchez 0,Real Madrid,DF,24,ARG,La Liga,2223,0,1,5,4,4,6,2,demo
748.0,11,8.31,0,0,0,,,,Carlos Jiménez 2,Leganés,DF,18,URU,La Liga,2425,3,1,18,13,10,9,3,demo
3170.0,38,35.22,1,4,5,,,,Takefusa Ortega 5,Getafe,DF,36,URU,La Liga,2425,13,4,69,54,37,38,32,demo
276.0,4,3.07,0,0,0,,,,Javier García 6,Girona,DF,28,MAR,La Liga,2223,1,0,7,4,1,1,1,demo
1054.0,15,11.71,0,2,2,,,,Iker Díaz 11,Alavés,MF,19,NGA,La Liga,2425,9,2,13,17,15,14,11,demo
3010.0,38,33.44,1,2,3,,,,Bryan Alonso 12,Girona,DF,36,ARG,La Liga,2223,16,4,55,46,17,46,31,demo
324.0,5,3.6,1,0,1,,,,Álex Castro 15,Athletic,FW,33,BRA,La Liga,2223,7,1,1,4,5,3,1,demo
1282.0,18,14.24,1,1,2,,,,Unai Torres 17,Real Madrid,DF,36,FRA,La Liga,2425,8,4,21,19,15,11,13,demo
2643.0,38,29.37,4,7,11,,,,Carlos López 20,Real Sociedad,FW,22,URU,La Liga,2425,74,28,18,10,38,29,31,demo
742.0,11,8.24,1,2,3,,,,Javier Torres 21,Osasuna,FW,18,MAR,La Liga,2223,14,9,1,2,8,11,7,demo
664.0,9,7.38,0,0,0,,,,Lamine Sánchez 26,Rayo,DF,28,POR,La Liga,2425,5,1,11,9,8,11,5,demo
3201.0,38,35.57,4,0,4,,,,Rodri Ramírez 27,Girona,DF,21,BRA,La Liga,2223,14,1,78,60,29,38,33,demo
3126.0,38,34.73,16,2,18,,,,Oihan López 30,Alavés,FW,24,FRA,La Liga,2223,77,23,12,25,45,40,28,demo
2864.0,38,31.82,2,1,3,,,,Hugo Alonso 32,Espanyol,DF,32,ESP,La Liga,2425,12,4,45,40,21,34,22,demo
312.0,4,3.47,2,1,3,,,,Fermín Torres 35,Barcelona,"FW,MF",23,BRA,La Liga,2425,10,3,2,2,2,4,6,demo
1090.0,16,12.11,2,2,4,,,,Ayoze Moreno 36,Valladolid,FW,27,ARG,La Liga,2223,31,11,4,5,15,15,15,demo
1976.0,28,21.96,6,4,10,,,,Sergio Vargas 41,Real Madrid,MF,27,NGA,La Liga,2425,25,5,28,47,39,28,19,demo
3002.0,38,33.36,10,5,15,,,,Takefusa Iglesias 42,Girona,FW,34,NGA,La Liga,2223,79,32,12,17,33,39,33,demo
3014.0,38,33.49,3,0,3,,,,Iván Ortega 45,Celta,DF,34,MAR,La Liga,2223,13,0,61,61,29,35,25,demo
990.0,14,11.0,1,2,3,,,,Sergio Martínez 47,Getafe,MF,18,ARG,La Liga,2425,7,2,12,22,21,17,16,demo
1759.0,25,19.54,6,3,9,,,,Pedri Sánchez 50,Alavés,FW,18,POR,La Liga,2425,36,12,6,11,22,15,20,demo
1239.0,18,13.77,7,0,7,,,,Nico Sánchez 51,Las Palmas,FW,17,BRA,La Liga,2223,36,9,9,5,19,18,13,demo
295.0,4,3.28,0,1,1,,,,Gavi López 56,Leganés,MF,26,ARG,La Liga,2425,6,4,3,5,6,6,1,demo
3310.0,38,36.78,9,7,16,,,,Samu Vargas 57,Las Palmas,FW,32,URU,La Liga,2223,78,30,20,18,34,35,36,demo
2876.0,38,31.96,2,1,3,,,,Lamine Torres 60,Atlético,DF,23,ESP,La Liga,2223,17,4,72,45,26,36,36,demo
1151.0,16,12.79,2,0,2,,,,Ante Alonso 62,Real Sociedad,DF,34,MAR,La Liga,2425,9,3,24,27,16,22,17,demo
2748.0,38,30.53,17,4,21,,,,Sergio Romero 65,Barcelona,FW,19,ARG,La Liga,2425,57,22,10,11,37,25,35,demo
1980.0,28,22.0,1,2,3,,,,Oihan López 66,Valladolid,MF,33,POR,La Liga,2223,20,6,26,23,43,18,28,demo
2305.0,33,25.61,2,9,11,,,,Álex Martínez 71,Osasuna,MF,30,NGA,La Liga,2425,18,7,17,41,46,25,24,demo
2907.0,38,32.3,12,4,16,,,,Mikel Núñez 72,Mallorca,FW,27,ARG,La Liga,2223,62,19,18,12,38,34,39,demo
3322.0,38,36.91,13,9,22,,,,Javier García 75,Osasuna,FW,31,FRA,La Liga,2223,85,30,27,19,41,35,45,demo
2589.0,37,28.77,1,3,4,,,,Pedri González 77,Valencia,DF,20,ESP,La Liga,2425,12,6,42,31,33,37,25,demo
777.0,11,8.63,1,3,4,,,,Oihan Vargas 80,Real Sociedad,MF,26,URU,La Liga,2425,6,1,9,16,19,8,11,demo
3245.0,38,36.06,14,5,19,,,,Samu Díaz 81,Espanyol,FW,32,MAR,La Liga,2223,68,28,20,23,38,38,40,demo
314.0,4,3.49,1,0,1,,,,Oihan Romero 86,Leganés,FW,26,POR,La Liga,2425,8,4,2,2,2,3,4,demo
2126.0,30,23.62,10,7,17,,,,Takefusa Iglesias 87,Rayo,FW,33,ESP,La Liga,2223,56,19,8,12,23,14,21,demo
1359.0,19,15.1,7,3,10,,,,Ayoze Vargas 90,Osasuna,FW,22,ARG,La Liga,2223,32,9,6,7,14,16,13,demo
2904.0,38,32.27,4,9,13,,,,Rodri Torres 92,Rayo,MF,28,BRA,La Liga,2425,41,15,48,43,44,33,29,demo
303.0,4,3.37,1,1,2,,,,Lamine Torres 95,Sevilla,MF,25,FRA,La Liga,2425,3,1,3,6,5,2,1,demo
1337.0,19,14.86,0,1,1,,,,Samu Ortega 96,Real Madrid,DF,17,ESP,La Liga,2223,4,1,25,31,11,18,14,demo
273.0,4,3.03,1,0,1,,,,Unai Ortega 4,Sevilla,MF,36,MAR,La Liga,2425,5,2,5,5,6,3,4,demo
846.0,12,9.4,0,0,0,,,,Iker Vargas 5,Leganés,DF,32,URU,La Liga,2223,2,0,21,14,12,10,10,demo
2479.0,35,27.54,0,0,0,,,,Gavi Pérez 8,Celta,GK,36,ARG,La Liga,2223,0,0,5,1,0,30,30,demo
208.0,3,2.31,0,0,0,,,,Nico García 10,Real Madrid,GK,25,FRA,La Liga,2425,0,0,1,0,0,5,1,demo
2308.0,33,25.64,2,2,4,,,,Javier Vargas 13,Sevilla,DF,29,ESP,La Liga,2425,9,3,39,36,17,33,30,demo
698.0,10,7.76,3,2,5,,,,Oihan Romero 14,Valladolid,FW,29,POR,La Liga,2223,21,10,5,4,9,6,13,demo
2215.0,32,24.61,4,3,7,,,,Nico García 19,Real Madrid,DF,34,MAR,La Liga,2425,15,4,46,38,26,24,29,demo
1874.0,27,20.82,4,6,10,,,,Rodri Romero 20,Real Sociedad,MF,27,NGA,La Liga,2223,24,8,27,22,32,21,18,demo
897.0,13,9.97,0,2,2,,,,Takefusa Sánchez 23,Girona,DF,29,ARG,La Liga,2223,5,1,14,13,7,10,9,demo
2422.0,35,26.91,8,2,10,,,,Marc López 25,Girona,"FW,MF",25,BRA,La Liga,2425,49,17,10,19,34,20,28,demo
1231.0,18,13.68,0,2,2,,,,Hugo González 28,Rayo,DF,34,ARG,La Liga,2425,2,0,22,20,15,20,19,demo
2479.0,35,27.54,5,6,11,,,,Bryan Ramírez 29,Girona,FW,29,ARG,La Liga,2223,61,24,6,11,30,34,26,demo
2943.0,38,32.7,2,12,14,,,,Iker Ramírez 34,Getafe,MF,22,ESP,La Liga,2425,35,9,55,51,68,41,23,demo
1360.0,19,15.11,3,2,5,,,,Nico García 35,Real Sociedad,MF,29,BRA,La Liga,2223,23,8,19,21,23,20,18,demo
1865.0,27,20.72,2,3,5,,,,Iker Pérez 38,Rayo,MF,35,FRA,La Liga,2223,26,9,24,29,31,21,28,demo
935.0,13,10.39,2,2,4,,,,Pablo Ruiz 40,Valencia,FW,18,NGA,La Liga,2425,20,7,3,3,13,18,11,demo
1906.0,27,21.18,1,1,2,,,,Pedri Navarro 43,Real Sociedad,DF,35,ARG,La Liga,2425,6,2,35,40,23,22,18,demo
2405.0,34,26.72,0,0,0,,,,Nico Navarro 44,Atlético,GK,19,ARG,La Liga,2223,1,0,2,2,0,22,31,demo
2535.0,36,28.17,3,7,10,,,,Iker García 49,Sevilla,MF,34,POR,La Liga,2425,30,13,36,42,63,22,22,demo
1243.0,18,13.81,1,4,5,,,,Oihan García 50,Osasuna,MF,22,POR,La Liga,2223,14,8,18,14,25,17,11,demo
3034.0,38,33.71,2,1,3,,,,Ayoze Vargas 53,Sevilla,DF,31,BRA,La Liga,2223,14,2,65,52,28,34,27,demo
526.0,8,5.84,0,0,0,,,,Unai Pérez 55,Espanyol,DF,23,MAR,La Liga,2425,3,0,15,13,9,7,3,demo
627.0,9,6.97,0,0,0,,,,Yeremy Sánchez 58,Mallorca,DF,25,NGA,La Liga,2425,5,0,11,9,3,11,6,demo
885.0,13,9.83,4,1,5,,,,Lamine Díaz 59,Las Palmas,MF,24,FRA,La Liga,2223,8,1,8,13,17,10,11,demo
923.0,13,10.26,3,1,4,,,,Oihan González 64,Real Sociedad,FW,35,URU,La Liga,2425,14,7,7,1,15,8,8,demo
1757.0,25,19.52,5,6,11,,,,Álex Navarro 65,Mallorca,MF,29,FRA,La Liga,2223,24,8,24,12,42,18,13,demo
2542.0,36,28.24,4,8,12,,,,Bryan Núñez 68,Las Palmas,MF,29,URU,La Liga,2223,18,5,34,41,64,27,28,demo
1040.0,15,11.56,0,1,1,,,,Marc Torres 70,Barcelona,DF,34,MAR,La Liga,2425,8,1,23,23,16,8,13,demo
1039.0,15,11.54,3,4,7,,,,Sergio Navarro 73,Getafe,FW,21,POR,La Liga,2425,24,9,0,4,10,9,15,demo
2901.0,38,32.23,12,3,15,,,,Iván Castro 74,Barcelona,"FW,MF",33,BRA,La Liga,2223,75,24,10,15,38,38,36,demo
664.0,9,7.38,1,0,1,,,,Mikel Ruiz 79,Alavés,FW,26,BRA,La Liga,2425,16,4,1,2,7,6,3,demo
1673.0,24,18.59,3,5,8,,,,Samu Ruiz 80,Athletic,MF,24,MAR,La Liga,2223,24,6,20,32,27,17,26,demo
3088.0,38,34.31,5,13,18,,,,Takefusa Moreno 83,Mallorca,MF,36,URU,La Liga,2223,35,6,59,55,55,40,31,demo
3353.0,38,37.26,6,6,12,,,,Marc Núñez 85,Villarreal,MF,20,ARG,La Liga,2425,46,15,49,60,71,34,32,demo
1478.0,21,16.42,4,7,11,,,,Carlos Torres 88,Las Palmas,MF,29,MAR,La Liga,2425,18,4,18,22,23,21,10,demo
723.0,10,8.03,1,0,1,,,,Samu Moreno 89,Valladolid,FW,30,BRA,La Liga,2223,17,6,2,1,5,11,8,demo
2629.0,38,29.21,3,4,7,,,,Hugo Moreno 94,Celta,MF,32,BRA,La Liga,2425,32,8,38,43,50,40,27,demo
2683.0,38,29.81,5,10,15,,,,Oihan Sánchez 95,Villarreal,MF,21,NGA,La Liga,2223,32,10,43,35,51,33,20,demo
3087.0,38,34.3,2,7,9,,,,Pedri Iglesias 1,Valencia,"DF,MF",29,ESP,La Liga,2223,33,11,32,49,61,40,36,demo
428.0,6,4.76,1,2,3,,,,Lamine Ortega 3,Espanyol,MF,34,BRA,La Liga,2425,4,2,6,7,7,2,8,demo
785.0,11,8.72,3,0,3,,,,Pedri Romero 6,Alavés,MF,18,BRA,La Liga,2425,18,3,8,19,17,9,9,demo
1783.0,25,19.81,3,6,9,,,,Oihan Jiménez 7,Getafe,MF,33,MAR,La Liga,2223,28,9,26,28,51,14,21,demo
1990.0,28,22.11,0,1,1,,,,Mikel Moreno 12,Athletic,GK,17,BRA,La Liga,2425,0,0,4,1,0,23,24,demo
911.0,13,10.12,2,4,6,,,,Álex García 13,Atlético,"MF,DF",18,ARG,La Liga,2223,10,3,9,12,11,17,12,demo
553.0,8,6.14,1,1,2,,,,Hugo Iglesias 16,Leganés,FW,28,ARG,La Liga,2223,13,3,1,3,6,9,9,demo
3373.0,38,37.48,12,9,21,,,,Takefusa Castro 18,Athletic,FW,19,ARG,La Liga,2425,84,31,11,22,60,39,38,demo
278.0,4,3.09,0,0,0,,,,Mikel Martínez 21,Alavés,MF,29,URU,La Liga,2425,3,1,5,6,5,3,1,demo
786.0,11,8.73,2,3,5,,,,Rodri Sánchez 22,Espanyol,"MF,DF",31,BRA,La Liga,2223,15,9,5,13,14,10,6,demo
908.0,13,10.09,0,2,2,,,,Bryan Díaz 27,Atlético,MF,36,ARG,La Liga,2425,14,3,17,14,17,9,8,demo
1290.0,18,14.33,0,0,0,,,,Yeremy Pérez 28,Betis,DF,36,POR,La Liga,2223,4,3,21,21,14,20,21,demo
1978.0,28,21.98,4,1,5,,,,Fermín García 31,Atlético,DF,21,URU,La Liga,2223,9,2,43,34,12,21,23,demo
2524.0,36,28.04,1,2,3,,,,Hugo Ramírez 33,Real Sociedad,DF,34,URU,La Liga,2425,8,3,44,36,24,29,28,demo
1117.0,16,12.41,1,3,4,,,,Samu Ramírez 36,Mallorca,DF,17,FRA,La Liga,2425,2,0,20,20,5,14,12,demo
2399.0,34,26.66,2,6,8,,,,Sergio Sánchez 37,Real Madrid,MF,33,ARG,La Liga,2223,23,6,34,30,46,25,38,demo
660.0,9,7.33,2,1,3,,,,Carlos Ruiz 42,Celta,MF,26,URU,La Liga,2425,4,1,7,9,9,11,11,demo
1557.0,22,17.3,3,3,6,,,,Hugo Núñez 43,Real Madrid,FW,24,ESP,La Liga,2223,47,14,9,10,18,23,16,demo
3024.0,38,33.6,3,1,4,,,,Lamine Alonso 46,Leganés,DF,33,NGA,La Liga,2223,16,7,62,46,20,39,39,demo
2398.0,34,26.64,0,3,3,,,,Takefusa López 48,Las Palmas,DF,34,POR,La Liga,2425,9,1,34,32,19,30,32,demo
1273.0,18,14.14,5,5,10,,,,Pedri Alonso 51,Athletic,FW,23,BRA,La Liga,2425,31,12,5,12,16,20,12,demo
2717.0,38,30.19,13,6,19,,,,Rodri Navarro 52,Real Sociedad,"FW,MF",26,ARG,La Liga,2223,68,23,7,15,42,35,29,demo
219.0,3,2.43,1,0,1,,,,Lamine Ruiz 57,Rayo,DF,24,BRA,La Liga,2425,1,0,2,2,1,2,3,demo
3302.0,38,36.69,15,5,20,,,,Hugo Díaz 58,Barcelona,FW,36,MAR,La Liga,2223,71,27,17,17,33,36,42,demo
1426.0,20,15.84,0,0,0,,,,Ayoze Díaz 61,Girona,DF,31,BRA,La Liga,2223,6,2,22,23,18,21,9,demo
1470.0,21,16.33,2,1,3,,,,Pedri López 63,Las Palmas,DF,32,MAR,La Liga,2425,8,2,28,27,13,21,18,demo
740.0,11,8.22,0,1,1,,,,Oihan Sánchez 66,Espanyol,FW,19,NGA,La Liga,2425,19,6,2,7,13,16,10,demo
3035.0,38,33.72,16,6,22,,,,Yeremy López 67,Getafe,FW,19,URU,La Liga,2223,59,23,12,11,35,41,46,demo
3389.0,38,37.66,6,11,17,,,,Nico Moreno 72,Valencia,FW,19,POR,La Liga,2425,96,39,16,16,54,45,38,demo
3181.0,38,35.34,4,5,9,,,,Ante Torres 73,Celta,MF,19,FRA,La Liga,2223,40,15,56,55,61,37,43,demo
1048.0,15,11.64,0,0,0,,,,Gavi González 76,Osasuna,GK,18,URU,La Liga,2223,0,0,0,0,0,14,13,demo
1459.0,21,16.21,1,5,6,,,,Lamine Castro 78,Real Madrid,"MF,DF",35,BRA,La Liga,2425,12,6,30,25,36,18,15,demo
2647.0,38,29.41,3,8,11,,,,Pedri Vargas 81,Athletic,MF,20,ESP,La Liga,2425,34,10,35,26,52,27,26,demo
2780.0,38,30.89,2,1,3,,,,Sergio Ortega 82,Betis,DF,32,BRA,La Liga,2223,17,5,53,49,26,30,18,demo
2486.0,36,27.62,13,6,19,,,,Javier Alonso 87,Osasuna,FW,33,FRA,La Liga,2425,62,22,16,11,26,24,39,demo
1281.0,18,14.23,3,6,9,,,,Lamine Martínez 88,Betis,MF,29,URU,La Liga,2223,15,8,16,30,30,18,13,demo
2614.0,37,29.04,3,4,7,,,,Pablo Díaz 91,Alavés,MF,26,ARG,La Liga,2223,30,7,33,33,65,33,20,demo
3319.0,38,36.88,3,5,8,,,,Álex Romero 93,Atlético,MF,36,FRA,La Liga,2425,35,10,51,44,64,37,38,demo
3330.0,38,37.0,3,1,4,,,,Pedri Ruiz 96,Atlético,DF,31,ESP,La Liga,2425,16,4,74,64,32,44,38,demo
2573.0,37,28.59,3,1,4,,,,Hugo González 0,Rayo,MF,35,MAR,La Liga,2223,33,14,27,36,56,28,18,demo
2489.0,36,27.66,3,3,6,,,,Carlos González 5,Real Madrid,"DF,MF",17,MAR,La Liga,2425,29,10,37,33,68,37,30,demo
672.0,10,7.47,0,1,1,,,,Pablo Moreno 6,Osasuna,DF,35,BRA,La Liga,2223,3,2,11,14,3,5,2,demo
1512.0,22,16.8,5,4,9,,,,Mikel Núñez 9,Alavés,FW,28,NGA,La Liga,2223,43,19,2,8,17,14,16,demo
1749.0,25,19.43,3,4,7,,,,Pablo López 11,Real Madrid,MF,19,URU,La Liga,2425,21,7,26,25,41,22,12,demo
411.0,6,4.57,2,2,4,,,,Mikel Ruiz 14,Celta,FW,33,NGA,La Liga,2425,13,3,0,2,5,7,7,demo
1830.0,26,20.33,3,6,9,,,,Bryan Ruiz 15,Real Sociedad,MF,29,NGA,La Liga,2223,23,5,24,28,35,23,23,demo
773.0,11,8.59,0,0,0,,,,Marc Sánchez 20,Girona,DF,27,BRA,La Liga,2425,3,1,13,11,5,9,6,demo
705.0,10,7.83,1,2,3,,,,Fermín Romero 21,Espanyol,MF,33,MAR,La Liga,2223,10,4,14,18,19,11,3,demo
922.0,13,10.24,2,1,3,,,,Nico Pérez 24,Alavés,FW,28,ESP,La Liga,2223,23,9,1,0,15,12,14,demo
344.0,5,3.82,2,1,3,,,,Álex Ramírez 26,Valencia,FW,19,FRA,La Liga,2425,9,3,0,1,7,7,4,demo
2919.0,38,32.43,8,7,15,,,,Bryan Ortega 29,Valladolid,FW,35,FRA,La Liga,2425,72,26,17,12,28,33,35,demo
3310.0,38,36.78,4,3,7,,,,Yeremy Pérez 30,Espanyol,DF,34,POR,La Liga,2223,23,8,68,57,20,42,43,demo
1771.0,25,19.68,10,4,14,,,,Bryan Ortega 35,Real Sociedad,FW,26,URU,La Liga,2425,43,18,6,10,34,21,12,demo
2225.0,32,24.72,3,8,11,,,,Pedri Ramírez 36,Athletic,MF,20,MAR,La Liga,2223,25,8,22,32,39,24,27,demo
249.0,4,2.77,0,2,2,,,,Oihan Martínez 39,Athletic,MF,33,BRA,La Liga,2223,4,0,3,3,12,5,3,demo
3386.0,38,37.62,11,5,16,,,,Gavi Moreno 41,Getafe,FW,29,ESP,La Liga,2425,94,32,14,19,31,44,36,demo
1259.0,18,13.99,4,2,6,,,,Hugo González 44,Athletic,"FW,MF",29,POR,La Liga,2425,30,11,9,6,14,12,20,demo
2603.0,37,28.92,4,3,7,,,,Pablo García 45,Valladolid,MF,34,ARG,La Liga,2223,45,15,37,33,53,30,41,demo
1326.0,19,14.73,1,0,1,,,,Mikel Ruiz 50,Celta,DF,34,ESP,La Liga,2425,4,1,37,25,8,15,11,demo
2417.0,35,26.86,4,1,5,,,,Marc Torres 51,Rayo,DF,31,NGA,La Liga,2223,11,1,54,57,26,20,23,demo
1992.0,28,22.13,9,2,11,,,,Oihan Jiménez 54,Valladolid,FW,33,ESP,La Liga,2223,42,15,8,14,25,19,22,demo
835.0,12,9.28,3,0,3,,,,Oihan Jiménez 56,Barcelona,FW,30,BRA,La Liga,2425,25,5,7,4,8,6,14,demo
1241.0,18,13.79,1,2,3,,,,Ante Iglesias 59,Real Sociedad,MF,20,BRA,La Liga,2425,16,1,21,22,24,16,20,demo
3007.0,38,33.41,18,4,22,,,,Marc Núñez 60,Valencia,FW,34,BRA,La Liga,2223,66,17,12,14,33,41,31,demo
550.0,8,6.11,1,2,3,,,,Rodri García 65,Mallorca,MF,33,MAR,La Liga,2425,10,1,9,8,15,9,1,demo
2844.0,38,31.6,14,2,16,,,,Bryan García 66,Betis,FW,25,MAR,La Liga,2223,81,40,9,21,43,27,27,demo
1282.0,18,14.24,0,0,0,,,,Ante Torres 69,Rayo,DF,36,ARG,La Liga,2223,5,2,18,31,10,13,13,demo
699.0,10,7.77,2,0,2,,,,Carlos Ramírez 71,Girona,"FW,MF",27,ARG,La Liga,2425,17,6,3,9,9,8,4,demo
507.0,7,5.63,1,0,1,,,,Unai Alonso 74,Rayo,GK,20,NGA,La Liga,2425,2,0,0,0,0,6,5,demo
1810.0,26,20.11,0,4,4,,,,Carlos Torres 75,Leganés,DF,23,URU,La Liga,2223,4,1,35,35,16,21,19,demo
2319.0,33,25.77,1,2,3,,,,Oihan López 80,Getafe,DF,20,POR,La Liga,2425,10,1,42,47,24,21,33,demo
401.0,6,4.46,0,2,2,,,,Takefusa Iglesias 81,Mallorca,DF,23,FRA,La Liga,2223,3,1,8,5,11,3,1,demo
279.0,4,3.1,1,1,2,,,,Ante Romero 84,Sevilla,MF,24,NGA,La Liga,2223,5,1,4,5,4,7,4,demo
2232.0,32,24.8,4,8,12,,,,Javier Sánchez 86,Betis,MF,19,NGA,La Liga,2425,23,10,24,34,55,22,24,demo
3170.0,38,35.22,3,4,7,,,,Oihan Alonso 89,Valencia,DF,35,ESP,La Liga,2425,15,4,62,64,35,49,42,demo
386.0,6,4.29,2,0,2,,,,Pablo Navarro 90,Valladolid,DF,34,ARG,La Liga,2223,0,1,6,5,4,3,5,demo
591.0,8,6.57,1,2,3,,,,Mikel Ramírez 95,Barcelona,MF,29,URU,La Liga,2425,6,1,9,8,11,5,6,demo
679.0,10,7.54,2,1,3,,,,Fermín Díaz 96,Betis,FW,28,FRA,La Liga,2223,18,5,4,5,10,13,8,demo
3313.0,38,36.81,2,6,8,,,,Álex Núñez 2,Sevilla,MF,23,BRA,La Liga,2223,42,13,48,54,67,38,39,demo
584.0,8,6.49,2,1,3,,,,Lamine Díaz 4,Real Sociedad,MF,35,FRA,La Liga,2425,7,2,13,11,16,3,8,demo
3135.0,38,34.83,9,6,15,,,,Ayoze Díaz 7,Real Madrid,FW,34,ESP,La Liga,2425,83,20,13,21,37,36,34,demo
3137.0,38,34.86,8,9,17,,,,Pablo Castro 8,Real Sociedad,"MF,DF",35,BRA,La Liga,2223,55,20,55,56,53,38,28,demo
555.0,8,6.17,0,0,0,,,,Pedri Díaz 13,Leganés,GK,18,POR,La Liga,2425,0,0,1,0,1,8,7,demo
3251.0,38,36.12,0,0,0,,,,Gavi Ortega 14,Sevilla,GK,25,FRA,La Liga,2223,0,0,4,3,0,45,38,demo
1927.0,28,21.41,3,2,5,,,,Hugo González 17,Osasuna,MF,17,MAR,La Liga,2223,24,3,25,24,33,19,17,demo
2716.0,38,30.18,4,9,13,,,,Hugo Pérez 19,Barcelona,MF,34,URU,La Liga,2425,32,11,38,51,49,25,34,demo
2880.0,38,32.0,4,9,13,,,,Ante Torres 22,Alavés,MF,17,MAR,La Liga,2425,43,10,41,44,60,34,28,demo
1506.0,22,16.73,0,4,4,,,,Unai Iglesias 23,Alavés,MF,32,NGA,La Liga,2223,14,5,24,13,44,17,9,demo
1023.0,15,11.37,3,0,3,,,,Marc Iglesias 28,Girona,MF,23,NGA,La Liga,2425,14,2,24,12,31,17,7,demo
249.0,4,2.77,0,1,1,,,,Unai López 29,Osasuna,FW,24,POR,La Liga,2223,11,3,1,2,2,6,2,demo
739.0,11,8.21,1,0,1,,,,Marc González 32,Athletic,MF,30,URU,La Liga,2223,9,1,10,12,21,3,10,demo
474.0,7,5.27,2,2,4,,,,Ante Iglesias 34,Sevilla,MF,20,FRA,La Liga,2425,6,3,4,7,13,10,6,demo
1488.0,21,16.53,3,5,8,,,,Lamine Martínez 37,Getafe,MF,24,NGA,La Liga,2425,20,5,21,16,40,21,21,demo
968.0,14,10.76,5,1,6,,,,Javier Navarro 38,Atlético,MF,23,ESP,La Liga,2223,11,6,7,16,27,11,9,demo
1569.0,22,17.43,7,3,10,,,,Sergio Navarro 43,Betis,"FW,MF",31,ARG,La Liga,2425,43,19,8,10,19,19,21,demo
1247.0,18,13.86,2,4,6,,,,Pablo Torres 44,Betis,MF,17,POR,La Liga,2223,17,7,22,22,28,17,16,demo
869.0,12,9.66,1,3,4,,,,Iván Castro 47,Real Madrid,FW,17,POR,La Liga,2223,24,9,2,5,14,8,9,demo
2744.0,38,30.49,5,8,13,,,,Unai Torres 49,Sevilla,MF,28,ARG,La Liga,2425,37,10,34,39,61,51,28,demo
1982.0,28,22.02,4,2,6,,,,Sergio Martínez 52,Osasuna,MF,36,ESP,La Liga,2425,24,8,23,30,45,19,19,demo
3015.0,38,33.5,11,10,21,,,,Gavi Romero 53,Girona,FW,34,NGA,La Liga,2223,73,21,13,19,34,32,29,demo
1294.0,18,14.38,1,0,1,,,,Ayoze Alonso 58,Espanyol,DF,17,ARG,La Liga,2425,5,1,33,22,15,13,14,demo
2560.0,37,28.44,0,4,4,,,,Bryan Alonso 59,Barcelona,DF,27,FRA,La Liga,2223,16,4,47,44,20,42,36,demo
3029.0,38,33.66,1,1,2,,,,Hugo Ramírez 62,Alavés,DF,32,ESP,La Liga,2223,20,7,70,64,32,35,30,demo
801.0,11,8.9,0,1,1,,,,Álex Pérez 64,Espanyol,MF,18,ARG,La Liga,2425,16,5,7,17,23,5,8,demo
2026.0,29,22.51,1,6,7,,,,Álex Díaz 67,Betis,MF,36,ARG,La Liga,2425,25,7,26,44,43,33,17,demo
